provincia_id,provincia_nombre,causa_id,caso_id_ministerio_publico,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,causa_fecha_hecho,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
18,Corrientes,PEX-205950/19,PEX-205950/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205952/19,PEX-205952/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-31,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-205954/19,PEX-205954/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205956/19,PEX-205956/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205958/19,PEX-205958/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2003-12-14,HURTO DE GANADO MAYOR,Hurto de ganado mayor,NO,Abigeato,2019-11-22
18,Corrientes,PEX-205959/19,PEX-205959/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2003-12-06,HURTO DE GANADO MAYOR,Hurto de ganado mayor,NO,Abigeato,2019-11-22
18,Corrientes,PEX-205960/19,PEX-205960/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-29,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205962/19,PEX-205962/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-29,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205963/19,PEX-205963/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-28,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205965/19,PEX-205965/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-29,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205967/19,PEX-205967/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2006-03-11,CP.183.0.01.00.00,Daños de una cosa mueble o inmueble o un animal,NO,Daños,2019-11-22
18,Corrientes,PEX-205969/19,PEX-205969/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-28,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205970/19,PEX-205970/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2006-03-09,CP.150.0.00.00.00,Violación de domicilio,NO,Violación de domicilio,2019-11-22
18,Corrientes,PEX-205970/19,PEX-205970/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2006-03-09,HURTO DE GANADO MAYOR,Hurto de ganado mayor,NO,Abigeato,2019-11-22
18,Corrientes,PEX-205975/19,PEX-205975/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205976/19,PEX-205976/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-01,2019-05-30,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-205977/19,PEX-205977/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-29,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205978/19,PEX-205978/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-06-29,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205979/19,PEX-205979/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-23,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-205981/19,PEX-205981/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-15,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-205982/19,PEX-205982/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-29,CP.167.0.00.02.00,Robo en poblado y en banda,NO,Robo,2019-11-22
18,Corrientes,PEX-205983/19,PEX-205983/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-01,2019-06-12,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-205984/19,PEX-205984/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-25,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-205986/19,PEX-205986/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-25,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-205990/19,PEX-205990/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205992/19,PEX-205992/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205994/19,PEX-205994/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-18,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-205995/19,PEX-205995/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-205998/19,PEX-205998/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2018-10-23,CP.109.0.00.00.00,Calumnias,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-205999/19,PEX-205999/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-27,CP.189.2.00.00.00,Tenencia y portación de armas y explosivos,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206000/19,PEX-206000/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-06-26,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-11-22
18,Corrientes,PEX-206001/19,PEX-206001/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206003/19,PEX-206003/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-01,2019-05-18,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-206004/19,PEX-206004/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206006/19,PEX-206006/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206007/19,PEX-206007/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206008/19,PEX-206008/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-30,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206010/19,PEX-206010/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206011/19,PEX-206011/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-18,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-206012/19,PEX-206012/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206013/19,PEX-206013/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-01,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206014/19,PEX-206014/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-14,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206015/19,PEX-206015/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-11,CP.142.3.00.00.00,Desaparición forzada de personas,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206016/19,PEX-206016/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-01,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206017/19,PEX-206017/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-10,CP.184.0.00.05.00,"Daño ejecutado en cosas de valor científico, cultural, militar o religioso, e instalaciones públicas.",NO,Daños,2019-11-22
18,Corrientes,PEX-206018/19,PEX-206018/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-01,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-206020/19,PEX-206020/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206021/19,PEX-206021/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-07,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206022/19,PEX-206022/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-11,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206023/19,PEX-206023/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-08,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206024/19,PEX-206024/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-18,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206027/19,PEX-206027/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-04,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-206030/19,PEX-206030/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-05,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206031/19,PEX-206031/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-03,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206032/19,PEX-206032/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-03,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206034/19,PEX-206034/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-02,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-206035/19,PEX-206035/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-01,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206036/19,PEX-206036/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-03,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206037/19,PEX-206037/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-09,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-206038/19,PEX-206038/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-09,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206040/19,PEX-206040/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-07,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-206041/19,PEX-206041/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-14,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206043/19,PEX-206043/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-04,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206044/19,PEX-206044/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-03,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206048/19,PEX-206048/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-01,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206051/19,PEX-206051/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-01,2019-06-12,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206053/19,PEX-206053/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-01,2019-07-01,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206054/19,PEX-206054/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-28,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-206055/19,PEX-206055/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-28,CP.174.0.01.05.00,Defraudación agravada por fraude en perjuicio de la administración pública,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-206056/19,PEX-206056/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-19,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-206057/19,PEX-206057/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-15,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-206058/19,PEX-206058/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-02,2017-10-14,CP.166.0.01.02.00,Robo con arma o en despoblado y en banda,NO,Robo,2019-11-22
18,Corrientes,PEX-206058/19,PEX-206058/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-02,2017-10-14,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-206058/19,PEX-206058/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-02,2017-10-14,CP.167.0.00.02.00,Robo en poblado y en banda,NO,Robo,2019-11-22
18,Corrientes,PEX-206058/19,PEX-206058/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-02,2017-10-14,CP.167.0.00.04.04,Robo con escalamiento,NO,Robo,2019-11-22
18,Corrientes,PEX-206059/19,PEX-206059/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-30,CP.162.0.00.00.00,Hurto simple,SI,Hurto,2019-11-22
18,Corrientes,PEX-206060/19,PEX-206060/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-04,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-206060/19,PEX-206060/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-04,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-206060/19,PEX-206060/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-04,CP.183.0.01.00.00,Daños de una cosa mueble o inmueble o un animal,NO,Daños,2019-11-22
18,Corrientes,PEX-206061/19,PEX-206061/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-01,2019-05-08,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-11-22
18,Corrientes,PEX-206063/19,PEX-206063/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,SUICIDIO,Suicidio,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206064/19,PEX-206064/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-02,2019-06-29,CP.119.0.03.00.00,Abuso sexual con acceso carnal,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-206070/19,PEX-206070/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206073/19,PEX-206073/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206075/19,PEX-206075/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206076/19,PEX-206076/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-206078/19,PEX-206078/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-11-22
18,Corrientes,PEX-206082/19,PEX-206082/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-02,2019-07-02,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206088/19,PEX-206088/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-02,2019-07-02,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206090/19,PEX-206090/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-01,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206091/19,PEX-206091/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-02,2019-07-02,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206093/19,PEX-206093/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-02,2019-06-05,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206100/19,PEX-206100/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-02,2019-06-21,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206101/19,PEX-206101/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-02,2019-06-30,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206104/19,PEX-206104/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-02,2019-07-02,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206108/19,PEX-206108/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-02,2019-06-30,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206110/19,PEX-206110/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-02,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206111/19,PEX-206111/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206112/19,PEX-206112/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206113/19,PEX-206113/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206114/19,PEX-206114/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206115/19,PEX-206115/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206116/19,PEX-206116/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206117/19,PEX-206117/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-02,2019-07-01,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206118/19,PEX-206118/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-02,2019-06-26,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-11-22
18,Corrientes,PEX-206119/19,PEX-206119/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-02,2019-06-07,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-11-22
18,Corrientes,PEX-206120/19,PEX-206120/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-02,2019-06-02,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206121/19,PEX-206121/19,1,Corrientes capital,1PI105,JUZG. DE INST. NRO. 5,2019-07-02,2019-06-04,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
